person,image,score,threshold,result
Brawley_King,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brawley_King\Brawley_King_0001.jpg,0.006287362426519394,0.8,REJECT
Brendan_Fraser,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brendan_Fraser\Brendan_Fraser_0001.jpg,-0.02694842778146267,0.8,REJECT
Brendan_Gaughan,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brendan_Gaughan\Brendan_Gaughan_0001.jpg,-0.0293592382222414,0.8,REJECT
Brendan_Hansen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brendan_Hansen\Brendan_Hansen_0001.jpg,-0.028495997190475464,0.8,REJECT
Brendan_Hansen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brendan_Hansen\Brendan_Hansen_0002.jpg,,0.8,MULTIPLE_FACES
Brendan_Stai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brendan_Stai\Brendan_Stai_0001.jpg,0.11170841008424759,0.8,REJECT
Brenda_Magana,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brenda_Magana\Brenda_Magana_0001.jpg,,0.8,MULTIPLE_FACES
Brenda_van_Dam,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brenda_van_Dam\Brenda_van_Dam_0001.jpg,0.026266958564519882,0.8,REJECT
Brenda_Wilson,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brenda_Wilson\Brenda_Wilson_0001.jpg,-0.009176990017294884,0.8,REJECT
Brennon_Leighton,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brennon_Leighton\Brennon_Leighton_0001.jpg,0.0030621029436588287,0.8,REJECT
Brent_Coles,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brent_Coles\Brent_Coles_0001.jpg,-0.07220281660556793,0.8,REJECT
Brett_Boone,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brett_Boone\Brett_Boone_0001.jpg,-0.10079385340213776,0.8,REJECT
Brett_Hawke,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brett_Hawke\Brett_Hawke_0001.jpg,0.026207972317934036,0.8,REJECT
Brett_Hull,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brett_Hull\Brett_Hull_0001.jpg,0.008617982268333435,0.8,REJECT
Brett_Perry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brett_Perry\Brett_Perry_0001.jpg,,0.8,MULTIPLE_FACES
Brian_Billick,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Billick\Brian_Billick_0001.jpg,0.003916410729289055,0.8,REJECT
Brian_Campbell,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Campbell\Brian_Campbell_0001.jpg,0.012943986803293228,0.8,REJECT
Brian_Cashman,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Cashman\Brian_Cashman_0001.jpg,0.08474759757518768,0.8,REJECT
Brian_Clemens,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Clemens\Brian_Clemens_0001.jpg,0.00799078494310379,0.8,REJECT
Brian_Cook,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Cook\Brian_Cook_0001.jpg,0.08934330195188522,0.8,REJECT
Brian_Cowen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Cowen\Brian_Cowen_0001.jpg,0.08493293821811676,0.8,REJECT
Brian_Cowen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Cowen\Brian_Cowen_0002.jpg,0.12985756993293762,0.8,REJECT
Brian_De_Palma,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_De_Palma\Brian_De_Palma_0001.jpg,-0.04642779007554054,0.8,REJECT
Brian_Florence,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Florence\Brian_Florence_0001.jpg,,0.8,MULTIPLE_FACES
Brian_Grazier,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Grazier\Brian_Grazier_0001.jpg,-0.01651979424059391,0.8,REJECT
Brian_Gregory,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Gregory\Brian_Gregory_0001.jpg,-0.07320557534694672,0.8,REJECT
Brian_Griese,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Griese\Brian_Griese_0001.jpg,-0.07610788941383362,0.8,REJECT
Brian_Griese,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Griese\Brian_Griese_0002.jpg,-0.06421048939228058,0.8,REJECT
Brian_Heidik,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Heidik\Brian_Heidik_0001.jpg,0.035067178308963776,0.8,REJECT
Brian_Heidik,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Heidik\Brian_Heidik_0002.jpg,-0.043417416512966156,0.8,REJECT
Brian_Henson,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Henson\Brian_Henson_0001.jpg,-0.0005478560924530029,0.8,REJECT
Brian_Jordan,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Jordan\Brian_Jordan_0001.jpg,-0.1016630157828331,0.8,REJECT
Brian_Kerr,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Kerr\Brian_Kerr_0001.jpg,-0.010316682979464531,0.8,REJECT
Brian_Lara,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Lara\Brian_Lara_0001.jpg,-0.1475232094526291,0.8,REJECT
Brian_McIntyre,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_McIntyre\Brian_McIntyre_0001.jpg,-0.036112941801548004,0.8,REJECT
Brian_Meadors,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Meadors\Brian_Meadors_0001.jpg,-0.08267690241336823,0.8,REJECT
Brian_Mulroney,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Mulroney\Brian_Mulroney_0001.jpg,0.1022496372461319,0.8,REJECT
Brian_Mulroney,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Mulroney\Brian_Mulroney_0002.jpg,0.020002100616693497,0.8,REJECT
Brian_Olson,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Olson\Brian_Olson_0001.jpg,0.011916766874492168,0.8,REJECT
Brian_Pavlich,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Pavlich\Brian_Pavlich_0001.jpg,0.006213856860995293,0.8,REJECT
Brian_Scalabrine,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Scalabrine\Brian_Scalabrine_0001.jpg,0.07308098673820496,0.8,REJECT
Brian_Schneider,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Schneider\Brian_Schneider_0001.jpg,0.026738418266177177,0.8,REJECT
Brian_StPierre,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_StPierre\Brian_StPierre_0001.jpg,-0.07706274837255478,0.8,REJECT
Brian_Van_Dusen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Van_Dusen\Brian_Van_Dusen_0001.jpg,0.10735910385847092,0.8,REJECT
Brian_Weaver,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Weaver\Brian_Weaver_0001.jpg,0.00870794802904129,0.8,REJECT
Brian_Wells,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Wells\Brian_Wells_0001.jpg,-0.03155221417546272,0.8,REJECT
Brian_Wells,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Wells\Brian_Wells_0002.jpg,-0.0891760066151619,0.8,REJECT
Brian_Williams,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brian_Williams\Brian_Williams_0001.jpg,0.0740402415394783,0.8,REJECT
Bridgette_Wilson-Sampras,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bridgette_Wilson-Sampras\Bridgette_Wilson-Sampras_0001.jpg,-0.008123396895825863,0.8,REJECT
Bridgette_Wilson-Sampras,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bridgette_Wilson-Sampras\Bridgette_Wilson-Sampras_0002.jpg,0.05870409682393074,0.8,REJECT
Bridgette_Wilson-Sampras,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bridgette_Wilson-Sampras\Bridgette_Wilson-Sampras_0003.jpg,,0.8,MULTIPLE_FACES
Bridget_Fonda,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bridget_Fonda\Bridget_Fonda_0001.jpg,,0.8,MULTIPLE_FACES
Bridget_Fonda,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bridget_Fonda\Bridget_Fonda_0002.jpg,-0.02244495041668415,0.8,REJECT
Bridget_Fonda,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bridget_Fonda\Bridget_Fonda_0003.jpg,0.08648216724395752,0.8,REJECT
Brigitte_Boisselier,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brigitte_Boisselier\Brigitte_Boisselier_0001.jpg,,0.8,MULTIPLE_FACES
Brigitte_Boisselier,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brigitte_Boisselier\Brigitte_Boisselier_0002.jpg,-0.11413238942623138,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0001.jpg,-0.02813546545803547,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0002.jpg,-0.031480979174375534,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0003.jpg,-0.01762743666768074,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0004.jpg,0.07248054444789886,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0005.jpg,-0.0437997542321682,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0006.jpg,0.0265168659389019,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0007.jpg,-0.07307397574186325,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0008.jpg,-0.04716147482395172,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0009.jpg,-0.0008861375972628593,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0010.jpg,-0.012051054276525974,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0011.jpg,-0.07779675722122192,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0012.jpg,-0.005620856769382954,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0013.jpg,0.06670719385147095,0.8,REJECT
Britney_Spears,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Britney_Spears\Britney_Spears_0014.jpg,0.01564089022576809,0.8,REJECT
Brittany_Snow,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brittany_Snow\Brittany_Snow_0001.jpg,-0.03480509668588638,0.8,REJECT
Brock_Berlin,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brock_Berlin\Brock_Berlin_0001.jpg,0.040185049176216125,0.8,REJECT
Bronson_Arroyo,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bronson_Arroyo\Bronson_Arroyo_0001.jpg,0.002156505361199379,0.8,REJECT
Brooke_Adams,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brooke_Adams\Brooke_Adams_0001.jpg,-0.027430817484855652,0.8,REJECT
Brooke_Gordon,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brooke_Gordon\Brooke_Gordon_0001.jpg,-0.1446593999862671,0.8,REJECT
Brooke_Shields,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brooke_Shields\Brooke_Shields_0001.jpg,-0.09801015257835388,0.8,REJECT
Brooke_Shields,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brooke_Shields\Brooke_Shields_0002.jpg,-0.06318767368793488,0.8,REJECT
Brook_Robinson,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Brook_Robinson\Brook_Robinson_0001.jpg,,0.8,MULTIPLE_FACES
Bruce_Arena,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Arena\Bruce_Arena_0001.jpg,-0.008978812955319881,0.8,REJECT
Bruce_Gebhardt,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Gebhardt\Bruce_Gebhardt_0001.jpg,-0.039094213396310806,0.8,REJECT
Bruce_Lunsford,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Lunsford\Bruce_Lunsford_0001.jpg,-0.015956340357661247,0.8,REJECT
Bruce_Paltrow,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Paltrow\Bruce_Paltrow_0001.jpg,,0.8,MULTIPLE_FACES
Bruce_Springsteen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Springsteen\Bruce_Springsteen_0001.jpg,0.05818016082048416,0.8,REJECT
Bruce_Springsteen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Springsteen\Bruce_Springsteen_0002.jpg,0.020817119628190994,0.8,REJECT
Bruce_Springsteen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Springsteen\Bruce_Springsteen_0003.jpg,-0.006280960515141487,0.8,REJECT
Bruce_Springsteen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Springsteen\Bruce_Springsteen_0004.jpg,0.03223642706871033,0.8,REJECT
Bruce_Van_De_Velde,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Van_De_Velde\Bruce_Van_De_Velde_0001.jpg,-0.012565158307552338,0.8,REJECT
Bruce_Van_De_Velde,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Van_De_Velde\Bruce_Van_De_Velde_0002.jpg,0.040414609014987946,0.8,REJECT
Bruce_Weber,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Weber\Bruce_Weber_0001.jpg,-0.004941473715007305,0.8,REJECT
Bruce_Weber,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Weber\Bruce_Weber_0002.jpg,0.02393401227891445,0.8,REJECT
Bruce_Willis,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruce_Willis\Bruce_Willis_0001.jpg,-0.06789501011371613,0.8,REJECT
Bruna_Colosio,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruna_Colosio\Bruna_Colosio_0001.jpg,-0.04282696545124054,0.8,REJECT
Bruno_Junquiera,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bruno_Junquiera\Bruno_Junquiera_0001.jpg,-0.05241968482732773,0.8,REJECT
Bryant_Young,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bryant_Young\Bryant_Young_0001.jpg,0.053035538643598557,0.8,REJECT
Bryan_Adams,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bryan_Adams\Bryan_Adams_0001.jpg,-0.002300124615430832,0.8,REJECT
Bryan_Chui,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bryan_Chui\Bryan_Chui_0001.jpg,-0.03408752754330635,0.8,REJECT
Bryan_Cooley,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bryan_Cooley\Bryan_Cooley_0001.jpg,-0.10647127777338028,0.8,REJECT
Bryan_Murray,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bryan_Murray\Bryan_Murray_0001.jpg,0.0022360049188137054,0.8,REJECT
Bryan_Thomas,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bryan_Thomas\Bryan_Thomas_0001.jpg,0.02653578482568264,0.8,REJECT
Bryce_Carmine,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bryce_Carmine\Bryce_Carmine_0001.jpg,0.034419067203998566,0.8,REJECT
Buck_Rodgers,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Buck_Rodgers\Buck_Rodgers_0001.jpg,,0.8,MULTIPLE_FACES
Buddy_Ryan,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Buddy_Ryan\Buddy_Ryan_0001.jpg,0.057980600744485855,0.8,REJECT
Budd_Schulberg,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Budd_Schulberg\Budd_Schulberg_0001.jpg,0.01823361963033676,0.8,REJECT
Bud_Selig,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bud_Selig\Bud_Selig_0001.jpg,0.029655467718839645,0.8,REJECT
Bud_Selig,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bud_Selig\Bud_Selig_0002.jpg,-0.08480645716190338,0.8,REJECT
Bud_Selig,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bud_Selig\Bud_Selig_0003.jpg,-0.02046997845172882,0.8,REJECT
Bud_Selig,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bud_Selig\Bud_Selig_0004.jpg,0.009364279918372631,0.8,REJECT
Buford_Blount,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Buford_Blount\Buford_Blount_0001.jpg,-0.012371893972158432,0.8,REJECT
Bulent_Ecevit,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0001.jpg,-0.08043307811021805,0.8,REJECT
Bulent_Ecevit,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,-0.04779214784502983,0.8,REJECT
Bulent_Ecevit,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0003.jpg,,0.8,MULTIPLE_FACES
Bulent_Ecevit,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0004.jpg,-0.06587290018796921,0.8,REJECT
Bulent_Ecevit,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0005.jpg,-0.05007079988718033,0.8,REJECT
Bulent_Ecevit,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0006.jpg,,0.8,MULTIPLE_FACES
Bustam_A_Zedan_Aljanabi,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Bustam_A_Zedan_Aljanabi\Bustam_A_Zedan_Aljanabi_0001.jpg,-0.05375877022743225,0.8,REJECT
Butch_Davis,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Butch_Davis\Butch_Davis_0001.jpg,,0.8,MULTIPLE_FACES
Butch_Davis,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Butch_Davis\Butch_Davis_0002.jpg,-0.023501485586166382,0.8,REJECT
Buzz_Hargrove,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Buzz_Hargrove\Buzz_Hargrove_0001.jpg,0.11401815712451935,0.8,REJECT
Byron_Scott,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Byron_Scott\Byron_Scott_0001.jpg,0.04173232614994049,0.8,REJECT
Byron_Scott,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Byron_Scott\Byron_Scott_0002.jpg,-0.03041258454322815,0.8,REJECT
Cabas,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Cabas\Cabas_0001.jpg,0.0220734141767025,0.8,REJECT
Caio_Blat,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Caio_Blat\Caio_Blat_0001.jpg,,0.8,MULTIPLE_FACES
Calbert_Cheaney,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Calbert_Cheaney\Calbert_Cheaney_0001.jpg,0.027692541480064392,0.8,REJECT
Calista_Flockhart,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0001.jpg,,0.8,MULTIPLE_FACES
Calista_Flockhart,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0002.jpg,-0.0690283477306366,0.8,REJECT
Calista_Flockhart,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0003.jpg,-0.1023201048374176,0.8,REJECT
Calista_Flockhart,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0004.jpg,-0.08311871439218521,0.8,REJECT
Calista_Flockhart,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0005.jpg,-0.035884108394384384,0.8,REJECT
Calista_Flockhart,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0006.jpg,-0.002892386168241501,0.8,REJECT
Calvin_Harrison,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Calvin_Harrison\Calvin_Harrison_0001.jpg,0.043836578726768494,0.8,REJECT
Calvin_Joseph_Coleman,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Calvin_Joseph_Coleman\Calvin_Joseph_Coleman_0001.jpg,0.07936349511146545,0.8,REJECT
Cameron_Diaz,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Cameron_Diaz\Cameron_Diaz_0001.jpg,-0.03569731116294861,0.8,REJECT
